Id,ContractName,EnteredAt,ExitedAt,EntryPrice,ExitPrice,Fees,PnL,Size,Type,TradeDay,TradeDuration
804369496,MNQM5,04/10/2025 12:25:46 -04:00,04/10/2025 12:27:13 -04:00,18041.000000000,17940.000000000,0.74000,-202.000000000,1,Long,04/10/2025 00:00:00 -05:00,00:01:26.5032280
804390944,MNQM5,04/10/2025 12:28:55 -04:00,04/10/2025 12:29:20 -04:00,18033.750000000,18046.750000000,0.74000,26.000000000,1,Long,04/10/2025 00:00:00 -05:00,00:00:25.2864360
804414898,MNQM5,04/10/2025 12:30:08 -04:00,04/10/2025 12:31:40 -04:00,18036.000000000,18113.750000000,0.74000,155.500000000,1,Long,04/10/2025 00:00:00 -05:00,00:01:32.1128220
804452426,MNQM5,04/10/2025 12:36:08 -04:00,04/10/2025 12:36:47 -04:00,18151.000000000,18157.250000000,0.74000,12.500000000,1,Long,04/10/2025 00:00:00 -05:00,00:00:39.2306260
804485872,MNQM5,04/10/2025 12:41:04 -04:00,04/10/2025 12:41:25 -04:00,18192.750000000,18196.500000000,0.74000,7.500000000,1,Long,04/10/2025 00:00:00 -05:00,00:00:20.3549720
804491516,MNQM5,04/10/2025 12:41:53 -04:00,04/10/2025 12:42:15 -04:00,18208.500000000,18212.750000000,0.74000,8.500000000,1,Long,04/10/2025 00:00:00 -05:00,00:00:21.9658990
804533299,MNQM5,04/10/2025 12:42:42 -04:00,04/10/2025 12:48:20 -04:00,18202.750000000,18206.250000000,0.74000,7.000000000,1,Long,04/10/2025 00:00:00 -05:00,00:05:38.5824720
804533300,MNQM5,04/10/2025 12:47:30 -04:00,04/10/2025 12:48:20 -04:00,18162.000000000,18206.250000000,0.74000,88.500000000,1,Long,04/10/2025 00:00:00 -05:00,00:00:50.1207040
804599966,MNQM5,04/10/2025 12:52:18 -04:00,04/10/2025 12:57:40 -04:00,18298.500000000,18294.500000000,0.74000,-8.000000000,1,Long,04/10/2025 00:00:00 -05:00,00:05:22.4328840
804599967,MNQM5,04/10/2025 12:54:49 -04:00,04/10/2025 12:57:40 -04:00,18248.500000000,18294.500000000,0.74000,92.000000000,1,Long,04/10/2025 00:00:00 -05:00,00:02:50.7451930
804771281,MNQM5,04/10/2025 13:19:19 -04:00,04/10/2025 13:21:10 -04:00,18135.500000000,18075.000000000,0.74000,-121.000000000,1,Long,04/10/2025 00:00:00 -05:00,00:01:51.0338590
941139714,MNQM5,05/16/2025 11:11:10 -04:00,05/16/2025 11:12:25 -04:00,21394.750000000,21400.750000000,0.74000,12.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:01:15.2389490
941139715,MNQM5,05/16/2025 11:11:54 -04:00,05/16/2025 11:12:25 -04:00,21401.500000000,21400.750000000,0.74000,-1.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:00:30.6053070
804816767,MNQM5,04/10/2025 13:26:12 -04:00,04/10/2025 13:27:47 -04:00,18225.750000000,18228.250000000,0.74000,5.000000000,1,Long,04/10/2025 00:00:00 -05:00,00:01:35.2040500
804834793,MNQM5,04/10/2025 13:29:15 -04:00,04/10/2025 13:30:24 -04:00,18279.500000000,18307.500000000,0.74000,56.000000000,1,Long,04/10/2025 00:00:00 -05:00,00:01:09.0740340
804853683,MNQM5,04/10/2025 13:33:23 -04:00,04/10/2025 13:33:54 -04:00,18315.250000000,18342.000000000,0.74000,53.500000000,1,Long,04/10/2025 00:00:00 -05:00,00:00:31.1445520
804932061,MNQM5,04/10/2025 13:43:31 -04:00,04/10/2025 13:45:57 -04:00,18373.250000000,18429.750000000,0.74000,113.000000000,1,Long,04/10/2025 00:00:00 -05:00,00:02:26.0677050
804963153,MNQM5,04/10/2025 13:50:11 -04:00,04/10/2025 13:50:54 -04:00,18404.250000000,18430.250000000,0.74000,52.000000000,1,Long,04/10/2025 00:00:00 -05:00,00:00:43.1274340
1233029788,MNQU5,08/13/2025 13:56:42 -04:00,08/13/2025 14:02:31 -04:00,23928.250000000,23931.500000000,0.74000,6.500000000,1,Long,08/13/2025 00:00:00 -05:00,00:05:49.3005690
941178946,MNQM5,05/16/2025 11:14:12 -04:00,05/16/2025 11:17:03 -04:00,21400.500000000,21388.250000000,2.22000,-73.500000000,3,Long,05/16/2025 00:00:00 -05:00,00:02:51.7606720
805287621,MNQM5,04/10/2025 14:39:13 -04:00,04/10/2025 14:40:19 -04:00,18595.000000000,18610.750000000,0.74000,31.500000000,1,Long,04/10/2025 00:00:00 -05:00,00:01:06.5455820
941202484,MNQM5,05/16/2025 11:18:39 -04:00,05/16/2025 11:20:26 -04:00,21396.750000000,21391.250000000,0.74000,-11.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:01:46.5204700
941257596,MNQM5,05/16/2025 11:25:21 -04:00,05/16/2025 11:28:19 -04:00,21389.000000000,21392.250000000,0.74000,6.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:02:58.4975900
941257598,MNQM5,05/16/2025 11:25:41 -04:00,05/16/2025 11:28:19 -04:00,21387.250000000,21392.250000000,0.74000,10.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:02:38.0487640
817585027,MNQM5,04/14/2025 19:47:44 -04:00,04/14/2025 20:00:06 -04:00,18841.750000000,18872.250000000,0.74000,-61.000000000,1,Short,04/15/2025 00:00:00 -05:00,00:12:22.0161390
941296755,MNQM5,05/16/2025 11:28:47 -04:00,05/16/2025 11:32:17 -04:00,21398.000000000,21413.500000000,0.74000,31.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:03:30.5087670
941296756,MNQM5,05/16/2025 11:30:02 -04:00,05/16/2025 11:32:17 -04:00,21402.000000000,21413.500000000,0.74000,23.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:02:14.8319190
941296757,MNQM5,05/16/2025 11:30:09 -04:00,05/16/2025 11:32:17 -04:00,21402.000000000,21413.500000000,0.74000,23.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:02:08.0161980
941296758,MNQM5,05/16/2025 11:32:02 -04:00,05/16/2025 11:32:17 -04:00,21417.500000000,21413.500000000,0.74000,-8.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:00:15.4720110
941372113,MNQM5,05/16/2025 11:32:48 -04:00,05/16/2025 11:41:26 -04:00,21421.250000000,21437.250000000,0.74000,32.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:08:38.1547500
941372114,MNQM5,05/16/2025 11:33:34 -04:00,05/16/2025 11:41:26 -04:00,21424.750000000,21437.250000000,0.74000,25.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:07:51.7526860
941372115,MNQM5,05/16/2025 11:33:57 -04:00,05/16/2025 11:41:26 -04:00,21426.250000000,21437.250000000,0.74000,22.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:07:29.0664110
941412801,MNQM5,05/16/2025 11:45:21 -04:00,05/16/2025 11:48:04 -04:00,21435.750000000,21425.500000000,0.74000,-20.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:02:42.5023420
1198515836,MNQU5,08/05/2025 10:33:38 -04:00,08/05/2025 10:40:02 -04:00,23261.750000000,23240.750000000,0.74000,42.000000000,1,Short,08/05/2025 00:00:00 -05:00,00:06:23.6458820
827031707,MNQM5,04/16/2025 10:52:40 -04:00,04/16/2025 10:59:19 -04:00,18639.750000000,18628.500000000,0.74000,-22.500000000,1,Long,04/16/2025 00:00:00 -05:00,00:06:38.7680560
827031708,MNQM5,04/16/2025 10:57:06 -04:00,04/16/2025 10:59:19 -04:00,18604.500000000,18628.500000000,0.74000,48.000000000,1,Long,04/16/2025 00:00:00 -05:00,00:02:12.8449070
827206595,MNQM5,04/16/2025 11:01:14 -04:00,04/16/2025 11:14:25 -04:00,18642.000000000,18631.000000000,0.74000,-22.000000000,1,Long,04/16/2025 00:00:00 -05:00,00:13:10.5253440
827206596,MNQM5,04/16/2025 11:05:08 -04:00,04/16/2025 11:14:25 -04:00,18613.750000000,18631.000000000,0.74000,34.500000000,1,Long,04/16/2025 00:00:00 -05:00,00:09:16.5230510
827292663,MNQM5,04/16/2025 11:20:20 -04:00,04/16/2025 11:22:23 -04:00,18606.250000000,18650.500000000,0.74000,-88.500000000,1,Short,04/16/2025 00:00:00 -05:00,00:02:02.8864850
935190646,MNQM5,05/15/2025 09:51:07 -04:00,05/15/2025 10:02:17 -04:00,21271.250000000,21324.000000000,0.74000,105.500000000,1,Long,05/15/2025 00:00:00 -05:00,00:11:10.0219660
935190649,MNQM5,05/15/2025 09:56:53 -04:00,05/15/2025 10:02:17 -04:00,21301.250000000,21324.000000000,0.74000,45.500000000,1,Long,05/15/2025 00:00:00 -05:00,00:05:24.2939860
827663070,MNQM5,04/16/2025 11:45:02 -04:00,04/16/2025 11:59:06 -04:00,18657.250000000,18579.000000000,0.74000,-156.500000000,1,Long,04/16/2025 00:00:00 -05:00,00:14:04.2933240
827663074,MNQM5,04/16/2025 11:46:43 -04:00,04/16/2025 11:59:06 -04:00,18639.500000000,18579.000000000,0.74000,-121.000000000,1,Long,04/16/2025 00:00:00 -05:00,00:12:22.8826670
935289784,MNQM5,05/15/2025 10:03:17 -04:00,05/15/2025 10:10:04 -04:00,21326.750000000,21296.250000000,0.74000,-61.000000000,1,Long,05/15/2025 00:00:00 -05:00,00:06:47.5353060
941951266,MNQM5,05/16/2025 11:49:28 -04:00,05/16/2025 13:17:18 -04:00,21423.500000000,21458.000000000,0.74000,69.000000000,1,Long,05/16/2025 00:00:00 -05:00,01:27:50.0319910
941951267,MNQM5,05/16/2025 11:50:14 -04:00,05/16/2025 13:17:18 -04:00,21428.000000000,21458.000000000,0.74000,60.000000000,1,Long,05/16/2025 00:00:00 -05:00,01:27:03.2335290
941951268,MNQM5,05/16/2025 11:52:58 -04:00,05/16/2025 13:17:18 -04:00,21422.500000000,21458.000000000,0.74000,71.000000000,1,Long,05/16/2025 00:00:00 -05:00,01:24:19.2874560
942048274,MNQM5,05/16/2025 11:57:24 -04:00,05/16/2025 13:40:12 -04:00,21413.500000000,21460.250000000,0.74000,93.500000000,1,Long,05/16/2025 00:00:00 -05:00,01:42:47.6029680
942157478,MNQM5,05/16/2025 13:59:50 -04:00,05/16/2025 14:01:33 -04:00,21443.000000000,21451.500000000,0.74000,-17.000000000,1,Short,05/16/2025 00:00:00 -05:00,00:01:43.4195660
892701731,MNQM5,05/05/2025 10:03:02 -04:00,05/05/2025 10:21:31 -04:00,20101.750000000,20061.250000000,0.74000,-81.000000000,1,Long,05/05/2025 00:00:00 -05:00,00:18:28.5608530
892701736,MNQM5,05/05/2025 10:05:27 -04:00,05/05/2025 10:21:31 -04:00,20067.750000000,20061.250000000,0.74000,-13.000000000,1,Long,05/05/2025 00:00:00 -05:00,00:16:03.6550510
892701738,MNQM5,05/05/2025 10:08:46 -04:00,05/05/2025 10:21:31 -04:00,20063.500000000,20061.250000000,0.74000,-4.500000000,1,Long,05/05/2025 00:00:00 -05:00,00:12:44.6548330
893182640,MNQM5,05/05/2025 10:21:43 -04:00,05/05/2025 10:59:04 -04:00,20080.250000000,20105.750000000,0.74000,51.000000000,1,Long,05/05/2025 00:00:00 -05:00,00:37:21.2443820
893182362,MNQM5,05/05/2025 10:21:42 -04:00,05/05/2025 10:59:03 -04:00,20077.500000000,20105.750000000,0.74000,56.500000000,1,Long,05/05/2025 00:00:00 -05:00,00:37:20.7122530
893237255,MNQM5,05/05/2025 10:22:18 -04:00,05/05/2025 11:05:27 -04:00,20058.500000000,20106.500000000,0.74000,96.000000000,1,Long,05/05/2025 00:00:00 -05:00,00:43:09.5116730
893237259,MNQM5,05/05/2025 10:23:09 -04:00,05/05/2025 11:05:27 -04:00,20061.250000000,20106.500000000,0.74000,90.500000000,1,Long,05/05/2025 00:00:00 -05:00,00:42:18.1778290
893237262,MNQM5,05/05/2025 10:36:57 -04:00,05/05/2025 11:05:27 -04:00,20026.250000000,20106.500000000,0.74000,160.500000000,1,Long,05/05/2025 00:00:00 -05:00,00:28:30.3584380
893558010,MNQM5,05/05/2025 11:23:13 -04:00,05/05/2025 11:38:18 -04:00,20115.000000000,20068.000000000,0.74000,-94.000000000,1,Long,05/05/2025 00:00:00 -05:00,00:15:05.5014420
893558011,MNQM5,05/05/2025 11:25:28 -04:00,05/05/2025 11:38:18 -04:00,20100.250000000,20068.000000000,0.74000,-64.500000000,1,Long,05/05/2025 00:00:00 -05:00,00:12:50.1624120
893558014,MNQM5,05/05/2025 11:35:56 -04:00,05/05/2025 11:38:18 -04:00,20087.250000000,20068.000000000,0.74000,-38.500000000,1,Long,05/05/2025 00:00:00 -05:00,00:02:22.3637380
893653318,MNQM5,05/05/2025 11:40:26 -04:00,05/05/2025 11:47:20 -04:00,20075.750000000,20082.750000000,0.74000,14.000000000,1,Long,05/05/2025 00:00:00 -05:00,00:06:54.3874350
893653319,MNQM5,05/05/2025 11:42:02 -04:00,05/05/2025 11:47:20 -04:00,20086.750000000,20082.750000000,0.74000,-8.000000000,1,Long,05/05/2025 00:00:00 -05:00,00:05:18.4076270
893661313,MNQM5,05/05/2025 11:47:42 -04:00,05/05/2025 11:48:15 -04:00,20089.500000000,20081.000000000,0.74000,-17.000000000,1,Long,05/05/2025 00:00:00 -05:00,00:00:32.6456000
893692900,MNQM5,05/05/2025 11:50:07 -04:00,05/05/2025 11:51:37 -04:00,20082.250000000,20095.500000000,0.74000,26.500000000,1,Long,05/05/2025 00:00:00 -05:00,00:01:29.8046910
893692901,MNQM5,05/05/2025 11:50:54 -04:00,05/05/2025 11:51:37 -04:00,20089.750000000,20095.500000000,0.74000,11.500000000,1,Long,05/05/2025 00:00:00 -05:00,00:00:42.8969150
893826207,MNQM5,05/05/2025 11:52:16 -04:00,05/05/2025 12:09:28 -04:00,20100.250000000,20108.500000000,0.74000,16.500000000,1,Long,05/05/2025 00:00:00 -05:00,00:17:12.3935410
893826210,MNQM5,05/05/2025 11:56:36 -04:00,05/05/2025 12:09:28 -04:00,20103.500000000,20108.500000000,0.74000,10.000000000,1,Long,05/05/2025 00:00:00 -05:00,00:12:51.9042030
954880139,MGCM5,05/21/2025 09:14:21 -04:00,05/21/2025 09:38:56 -04:00,3306.800000000,3306.800000000,1.24000,0.000000000,1,Long,05/21/2025 00:00:00 -05:00,00:24:34.5414000
954880140,MGCM5,05/21/2025 09:14:22 -04:00,05/21/2025 09:38:56 -04:00,3306.700000000,3306.800000000,1.24000,1.000000000,1,Long,05/21/2025 00:00:00 -05:00,00:24:33.5795320
954936451,MNQM5,05/21/2025 07:44:01 -04:00,05/21/2025 09:42:37 -04:00,21346.250000000,21349.500000000,0.74000,6.500000000,1,Long,05/21/2025 00:00:00 -05:00,01:58:35.7543460
954936452,MNQM5,05/21/2025 07:50:49 -04:00,05/21/2025 09:42:37 -04:00,21347.750000000,21349.500000000,0.74000,3.500000000,1,Long,05/21/2025 00:00:00 -05:00,01:51:47.3598240
954936453,MNQM5,05/21/2025 08:04:25 -04:00,05/21/2025 09:42:37 -04:00,21318.500000000,21349.500000000,0.74000,62.000000000,1,Long,05/21/2025 00:00:00 -05:00,01:38:11.9881980
955096215,MNQM5,05/21/2025 08:06:13 -04:00,05/21/2025 09:53:33 -04:00,21305.000000000,21381.250000000,0.74000,152.500000000,1,Long,05/21/2025 00:00:00 -05:00,01:47:19.4014550
955096217,MNQM5,05/21/2025 08:34:28 -04:00,05/21/2025 09:53:33 -04:00,21292.250000000,21381.250000000,0.74000,178.000000000,1,Long,05/21/2025 00:00:00 -05:00,01:19:04.4923590
1198734576,MNQU5,08/05/2025 10:49:31 -04:00,08/05/2025 10:51:41 -04:00,23143.250000000,23163.000000000,0.74000,-39.500000000,1,Short,08/05/2025 00:00:00 -05:00,00:02:09.8209940
1198921134,MNQU5,08/05/2025 10:57:04 -04:00,08/05/2025 11:05:59 -04:00,23172.750000000,23198.250000000,0.74000,51.000000000,1,Long,08/05/2025 00:00:00 -05:00,00:08:54.6737380
1198921136,MNQU5,08/05/2025 10:59:49 -04:00,08/05/2025 11:05:59 -04:00,23183.250000000,23198.250000000,0.74000,30.000000000,1,Long,08/05/2025 00:00:00 -05:00,00:06:09.8350330
1226884488,MNQU5,08/12/2025 11:03:08 -04:00,08/12/2025 11:20:02 -04:00,23788.750000000,23846.750000000,0.74000,116.000000000,1,Long,08/12/2025 00:00:00 -05:00,00:16:54.2820340
1226919546,MNQU5,08/12/2025 11:09:30 -04:00,08/12/2025 11:25:30 -04:00,23809.500000000,23842.750000000,0.74000,66.500000000,1,Long,08/12/2025 00:00:00 -05:00,00:15:59.1568110
1227080468,MNQU5,08/12/2025 11:33:19 -04:00,08/12/2025 11:48:01 -04:00,23839.500000000,23847.000000000,0.74000,15.000000000,1,Long,08/12/2025 00:00:00 -05:00,00:14:41.5842730
1227152194,MNQU5,08/12/2025 11:54:20 -04:00,08/12/2025 12:00:08 -04:00,23853.000000000,23861.500000000,0.74000,17.000000000,1,Long,08/12/2025 00:00:00 -05:00,00:05:47.2446190
1227455731,MNQU5,08/12/2025 12:46:17 -04:00,08/12/2025 13:06:11 -04:00,23888.500000000,23898.000000000,0.74000,19.000000000,1,Long,08/12/2025 00:00:00 -05:00,00:19:53.4059450
1227495131,MNQU5,08/12/2025 13:07:34 -04:00,08/12/2025 13:15:49 -04:00,23896.500000000,23903.500000000,0.74000,-14.000000000,1,Short,08/12/2025 00:00:00 -05:00,00:08:15.0683230
1060703609,MNQU5,06/23/2025 13:56:45 -04:00,06/23/2025 16:00:27 -04:00,22057.250000000,22057.500000000,0.74000,0.500000000,1,Long,06/23/2025 00:00:00 -05:00,02:03:42.4953710
1060703613,MNQU5,06/23/2025 13:59:48 -04:00,06/23/2025 16:00:27 -04:00,22052.750000000,22057.500000000,0.74000,9.500000000,1,Long,06/23/2025 00:00:00 -05:00,02:00:39.5004120
1188099214,MNQU5,08/01/2025 10:06:43 -04:00,08/01/2025 10:13:59 -04:00,22863.000000000,22904.000000000,0.74000,82.000000000,1,Long,08/01/2025 00:00:00 -05:00,00:07:16.1185180
1194229047,MNQU5,08/04/2025 12:34:51 -04:00,08/04/2025 12:39:29 -04:00,23270.000000000,23263.750000000,0.74000,-12.500000000,1,Long,08/04/2025 00:00:00 -05:00,00:04:38.4801730
1188164540,MNQU5,08/01/2025 10:16:15 -04:00,08/01/2025 10:19:11 -04:00,22935.750000000,22938.500000000,0.74000,5.500000000,1,Long,08/01/2025 00:00:00 -05:00,00:02:56.4957970
1194272745,MNQU5,08/04/2025 12:43:53 -04:00,08/04/2025 12:47:09 -04:00,23256.750000000,23268.750000000,0.74000,-24.000000000,1,Short,08/04/2025 00:00:00 -05:00,00:03:16.5598440
1194270047,MNQU5,08/04/2025 12:41:22 -04:00,08/04/2025 12:47:00 -04:00,23263.500000000,23269.250000000,0.74000,-11.500000000,1,Short,08/04/2025 00:00:00 -05:00,00:05:38.0918880
1228589506,MNQU5,08/12/2025 20:50:24 -04:00,08/12/2025 20:56:43 -04:00,23948.750000000,23941.250000000,0.74000,-15.000000000,1,Long,08/13/2025 00:00:00 -05:00,00:06:19.6014090
1188353988,MNQU5,08/01/2025 10:21:52 -04:00,08/01/2025 10:35:53 -04:00,22946.000000000,22997.250000000,0.74000,102.500000000,1,Long,08/01/2025 00:00:00 -05:00,00:14:00.8631270
1194400655,MNQU5,08/04/2025 12:48:30 -04:00,08/04/2025 13:16:20 -04:00,23271.500000000,23276.250000000,0.74000,9.500000000,1,Long,08/04/2025 00:00:00 -05:00,00:27:49.8136490
1194400656,MNQU5,08/04/2025 12:49:07 -04:00,08/04/2025 13:16:20 -04:00,23266.750000000,23276.250000000,0.74000,19.000000000,1,Long,08/04/2025 00:00:00 -05:00,00:27:13.0579030
1194482763,MNQU5,08/04/2025 13:17:08 -04:00,08/04/2025 13:38:13 -04:00,23282.750000000,23271.000000000,0.74000,-23.500000000,1,Long,08/04/2025 00:00:00 -05:00,00:21:05.4288610
1194482767,MNQU5,08/04/2025 13:21:53 -04:00,08/04/2025 13:38:13 -04:00,23277.000000000,23271.000000000,0.74000,-12.000000000,1,Long,08/04/2025 00:00:00 -05:00,00:16:19.8833770
1194538713,MNQU5,08/04/2025 13:39:16 -04:00,08/04/2025 13:47:27 -04:00,23278.750000000,23248.000000000,0.74000,-61.500000000,1,Long,08/04/2025 00:00:00 -05:00,00:08:10.4371870
1194538717,MNQU5,08/04/2025 13:41:03 -04:00,08/04/2025 13:47:27 -04:00,23268.250000000,23248.000000000,0.74000,-40.500000000,1,Long,08/04/2025 00:00:00 -05:00,00:06:23.6799720
1194538719,MNQU5,08/04/2025 13:41:53 -04:00,08/04/2025 13:47:27 -04:00,23264.000000000,23248.000000000,0.74000,-32.000000000,1,Long,08/04/2025 00:00:00 -05:00,00:05:33.2041220
1194830101,MNQU5,08/04/2025 13:49:46 -04:00,08/04/2025 14:48:43 -04:00,23262.500000000,23260.250000000,0.74000,-4.500000000,1,Long,08/04/2025 00:00:00 -05:00,00:58:57.5341090
1194830102,MNQU5,08/04/2025 13:54:25 -04:00,08/04/2025 14:48:43 -04:00,23270.500000000,23260.250000000,0.74000,-20.500000000,1,Long,08/04/2025 00:00:00 -05:00,00:54:17.6635180
1194830103,MNQU5,08/04/2025 14:00:57 -04:00,08/04/2025 14:48:43 -04:00,23273.250000000,23260.250000000,0.74000,-26.000000000,1,Long,08/04/2025 00:00:00 -05:00,00:47:46.2171030
1210551467,MNQU5,08/07/2025 11:12:44 -04:00,08/07/2025 11:22:16 -04:00,23524.750000000,23554.500000000,0.74000,-59.500000000,1,Short,08/07/2025 00:00:00 -05:00,00:09:32.0841830
1210551468,MNQU5,08/07/2025 11:19:45 -04:00,08/07/2025 11:22:16 -04:00,23539.250000000,23554.500000000,0.74000,-30.500000000,1,Short,08/07/2025 00:00:00 -05:00,00:02:31.4706490
1210598278,MNQU5,08/07/2025 11:22:16 -04:00,08/07/2025 11:26:42 -04:00,23554.750000000,23513.000000000,1.48000,-167.000000000,2,Long,08/07/2025 00:00:00 -05:00,00:04:25.6261750
1210812283,MNQU5,08/07/2025 11:30:05 -04:00,08/07/2025 11:49:55 -04:00,23517.500000000,23478.000000000,0.74000,-79.000000000,1,Long,08/07/2025 00:00:00 -05:00,00:19:49.7208040
1210812285,MNQU5,08/07/2025 11:30:26 -04:00,08/07/2025 11:49:55 -04:00,23518.750000000,23478.000000000,0.74000,-81.500000000,1,Long,08/07/2025 00:00:00 -05:00,00:19:28.8920080
1210889431,MNQU5,08/07/2025 11:51:56 -04:00,08/07/2025 11:59:23 -04:00,23502.500000000,23503.500000000,0.74000,2.000000000,1,Long,08/07/2025 00:00:00 -05:00,00:07:27.1074770
1210889432,MNQU5,08/07/2025 11:52:00 -04:00,08/07/2025 11:59:23 -04:00,23509.500000000,23503.500000000,0.74000,-12.000000000,1,Long,08/07/2025 00:00:00 -05:00,00:07:23.6091550
1211209429,MNQU5,08/07/2025 12:16:40 -04:00,08/07/2025 12:40:09 -04:00,23509.250000000,23457.500000000,0.74000,-103.500000000,1,Long,08/07/2025 00:00:00 -05:00,00:23:29.1023450
1211209434,MNQU5,08/07/2025 12:18:25 -04:00,08/07/2025 12:40:09 -04:00,23494.500000000,23457.500000000,0.74000,-74.000000000,1,Long,08/07/2025 00:00:00 -05:00,00:21:43.9730510
1211209436,MNQU5,08/07/2025 12:39:54 -04:00,08/07/2025 12:40:09 -04:00,23469.000000000,23457.500000000,0.74000,-23.000000000,1,Long,08/07/2025 00:00:00 -05:00,00:00:14.8036310
1211404716,MNQU5,08/07/2025 12:50:19 -04:00,08/07/2025 12:57:25 -04:00,23439.750000000,23476.000000000,0.74000,72.500000000,1,Long,08/07/2025 00:00:00 -05:00,00:07:06.1397430
1211450858,MNQU5,08/07/2025 13:00:56 -04:00,08/07/2025 13:02:17 -04:00,23477.750000000,23448.250000000,0.74000,-59.000000000,1,Long,08/07/2025 00:00:00 -05:00,00:01:20.9213840
1211634421,MNQU5,08/07/2025 13:24:24 -04:00,08/07/2025 13:29:24 -04:00,23452.500000000,23417.000000000,0.74000,-71.000000000,1,Long,08/07/2025 00:00:00 -05:00,00:04:59.8891940
1211853331,MNQU5,08/07/2025 14:03:23 -04:00,08/07/2025 14:04:45 -04:00,23417.750000000,23419.250000000,0.74000,3.000000000,1,Long,08/07/2025 00:00:00 -05:00,00:01:21.4368930
1211886082,MNQU5,08/07/2025 14:10:14 -04:00,08/07/2025 14:10:34 -04:00,23386.750000000,23377.750000000,0.74000,-18.000000000,1,Long,08/07/2025 00:00:00 -05:00,00:00:20.5504400
